,path,genre,artist,name,colour1,colour2,colour3,colour4,colour5,colour6,colour7,colour8,colour9,colour10,colour11,colour12,colour13,colour14,colour15
0,paintings/Bohemian/Art_Nouveau_Modern_a.y.-jackson_the-red-maple-1914.jpg,Art Nouveau Modern ,a.y. jackson,the red maple 1914,0.7014608020444176,72.62134006594073,-0.3422845579929965,0.5350512660453434,186.10758244856407,-0.15896984924617388,0.6596649053210816,105.09965945201779,-0.29519375827533084,0.7554178066457661,46.36236061501963,-0.2312118129418434,0.5906420386493069,135.3181143543728,-0.26364379562142415
1,paintings/Bohemian/Art_Nouveau_Modern_alphonse-mucha_amethyst.jpg,Art Nouveau Modern ,alphonse mucha,amethyst,0.6090717930355001,100.67716264030847,-0.5425524380612399,0.543301531983783,219.33511040853438,-0.07495778734333987,0.6315088042830385,55.172970559329926,-0.6860535063891584,0.561950661246672,178.1215668321021,-0.29928953309000744,0.5942344715844051,139.38835252855222,-0.43928329926117543
2,paintings/Bohemian/Art_Nouveau_Modern_alphonse-mucha_chocolat-ideal-1897.jpg,Art Nouveau Modern ,alphonse mucha,chocolat ideal 1897,0.662653079698387,28.34682672008016,-0.21433469458984072,0.5976567989589864,204.76281537780667,-0.12128917153492079,0.5871499031319245,85.10101267938293,-0.11529485802648162,0.6016437890172656,148.91551262616792,-0.35115735085932703,0.6325840667157997,71.63282598377549,-0.6559333107715246
3,paintings/Bohemian/Art_Nouveau_Modern_anna-ostroumova-lebedeva_exchange-1922.jpg,Art Nouveau Modern ,anna ostroumova lebedeva,exchange 1922,0.5403058351720228,219.4178427740349,-0.01285634856457615,0.5443953082451943,84.01937082359301,-0.041667985548150474,0.5440805682864706,172.3534475249371,-0.027335467841760396,0.5405741769801747,133.19233535280193,-0.04476771526820616,0.540891171466519,198.92504553179216,-0.026103580002483383
4,paintings/Bohemian/Art_Nouveau_Modern_anna-ostroumova-lebedeva_neva-early-in-the-morning-1922.jpg,Art Nouveau Modern ,anna ostroumova lebedeva,neva early in the morning 1922,0.07671755222248659,218.13488072250075,-0.0016351279004574724,0.0057679358641733085,157.53499287723756,-0.009183498101633731,0.015480482960183506,193.11907645018155,-0.0062358112763167784,0.9859963016300449,226.29295881973064,-0.0057921584331197444,0.9893997507707369,112.96348210990823,-0.013571506228315322
5,paintings/Bohemian/Art_Nouveau_Modern_aubrey-beardsley_et-in-arcadio-ego-1896.jpg,Art Nouveau Modern ,aubrey beardsley,et in arcadio ego 1896,0.0668518639237242,245.0147563889585,-0.010856247314571622,0.47582015215656365,10.806153372946653,-0.19761195198284676,0.3214055352128186,121.20624918905527,-0.006798479619975828,0.36872799178074445,61.14263134405921,-0.016087613113510067,0.2595887510940427,184.06077997392413,-0.004833069021091025
6,paintings/Bohemian/Art_Nouveau_Modern_aubrey-beardsley_initial-letter-v-to-volpone-1898.jpg,Art Nouveau Modern ,aubrey beardsley,initial letter v to volpone 1898,0.6019349853330732,14.960545057768549,-0.14988640961793673,0.5674364329465256,165.11770251494033,-0.030924803803985466,0.5921265005115924,60.078878984464566,-0.051982330247050214,0.5473209531123685,226.15462602858963,-0.03461475161705984,0.5802793901792301,111.19749576317867,-0.034772455540370284
7,paintings/Bohemian/Art_Nouveau_Modern_aubrey-beardsley_the-bathers.jpg,Art Nouveau Modern ,aubrey beardsley,the bathers,0.09995307263957572,76.21215616424885,-0.007376979328355834,0.05851331356527587,238.6773837302938,-0.0026024060454424513,0.13667884973967312,189.34828404644264,-0.003056439608529596,0.5891877705298794,25.578332053947136,-0.018530522887958475,0.1257575412383357,133.53289689523342,-0.004938682229692788
8,paintings/Bohemian/Art_Nouveau_Modern_aubrey-beardsley_the-burial-of-salome.jpg,Art Nouveau Modern ,aubrey beardsley,the burial of salome,0.5551365838662367,204.34260460604608,-0.06594512243992368,0.6000576787257151,5.344909062584065,-0.19102549676016695,0.555991432943561,174.15326558984896,-0.0594326104528419,0.565348179015334,90.85855272853429,-0.05844225884113888,0.5321896310332112,239.6598024164815,-0.04266800131230785
9,paintings/Bohemian/Art_Nouveau_Modern_boris-kustodiev_alexei-tolstoy-eccentrics-1925.jpg,Art Nouveau Modern ,boris kustodiev,alexei tolstoy eccentrics 1925,0.6298150520936638,216.66357342700374,-0.04202887309827465,0.8914376531987865,113.33968564215755,-0.04426428808063829,0.6263726375906379,166.9574907019973,-0.08837219318673141,0.6213004807313891,202.88349666864514,-0.05305474053710474,0.7757176288223149,52.60314998507417,-0.03912457539126835
10,paintings/Bohemian/Art_Nouveau_Modern_boris-kustodiev_february-27-1917.jpg,Art Nouveau Modern ,boris kustodiev,february 27 1917,0.9805999573246261,33.95070939247878,-0.02233262601683647,0.2797541019050163,229.23400476871257,-0.026351171562703085,0.058052849337761614,177.63503681295245,-0.1302318203407916,0.5143346777989243,168.28243544452667,-0.27040701943548917,0.6160044933727052,117.71433923388392,-0.07573079790323003
11,paintings/Bohemian/Art_Nouveau_Modern_boris-kustodiev_in-the-box-1912.jpg,Art Nouveau Modern ,boris kustodiev,in the box 1912,0.3727397901929928,150.89344474544063,-0.029741003306194534,0.9196838034684727,48.05039749711496,-0.16219100767287442,0.08265055401941383,129.23932413662556,-0.4711489553639563,0.5736932543296563,92.77001195780421,-0.3701784849317279,0.03287838367999637,89.22623693009946,-0.20415720335129217
12,paintings/Bohemian/Art_Nouveau_Modern_boris-kustodiev_introduction-picture-from-the-magazine-vampire-1905.jpg,Art Nouveau Modern ,boris kustodiev,introduction picture from the magazine vampire 1905,0.6199120829258269,29.287041353132757,-0.31107442041167693,0.5864718946968582,140.75736254700294,-0.24497637982395476,0.6171362590795312,68.32074386647383,-0.3158223994003245,0.571697796780207,178.72265130761886,-0.20172219413863132,0.6193570641969092,105.92846795889116,-0.36579892797560626
13,paintings/Bohemian/Art_Nouveau_Modern_boris-kustodiev_portrait-of-f-f-notgaft-collector-1918.jpg,Art Nouveau Modern ,boris kustodiev,portrait of f f notgaft collector 1918,0.6193060367966416,101.40302413918386,-0.15253264165338776,0.5701989964256403,179.84415442876548,-0.07387640002967505,0.683206287207066,40.427472270447126,-0.16977627543676987,0.6402321793721052,69.82832171064665,-0.14322850068618764,0.5898265688202957,135.0207132400016,-0.12257619862057864
14,paintings/Bohemian/Art_Nouveau_Modern_boris-kustodiev_woman-from-tula-1926.jpg,Art Nouveau Modern ,boris kustodiev,woman from tula 1926,0.5761505379149207,140.59129260348686,-0.13964133680609914,0.5680737994952937,229.61913235858918,-0.010458109660940913,0.10975902640793984,82.41692804569132,-0.21423062929885406,0.5772923554603403,186.9050436799085,-0.04523053929905759,0.5698584401861903,205.10083221687916,-0.023595957298603816
15,paintings/Bohemian/Art_Nouveau_Modern_carl-larsson_a-late-riser-s-miserable-breakfast-1900(1).jpg,Art Nouveau Modern ,carl larsson,a late riser s miserable breakfast 1900(1),0.6002725916915684,48.807089788633604,-0.23371637124126143,0.5811232954424463,154.66455841502383,-0.26800423307803795,0.4251811673444406,241.7195251318222,-0.007407681994030144,0.5796150531831284,102.60311376432885,-0.12496042626241892,0.44645126644583827,187.955879823405,-0.025699256064092294
16,paintings/Bohemian/Art_Nouveau_Modern_carl-larsson_in-the-corner-1894(1).jpg,Art Nouveau Modern ,carl larsson,in the corner 1894(1),0.5611474732405738,165.52867798019773,-0.12027928419012913,0.5654635214739215,229.58540529898573,-0.03483119585145975,0.5698926278477093,79.3494492044058,-0.21712817228156406,0.5690158273182844,130.35031888028178,-0.1836735234131292,0.5637384277341261,196.1476109974206,-0.13278998789019464
17,paintings/Bohemian/Art_Nouveau_Modern_carl-larsson_the-model-on-the-table-1906(1).jpg,Art Nouveau Modern ,carl larsson,the model on the table 1906(1),0.5614686981606324,193.6164329494807,-0.16479534736554352,0.5741206945689231,75.50486680328733,-0.4106011796914818,0.5563151874316251,232.5153603400473,-0.05492123350270705,0.5683174062795624,154.76346636896324,-0.28044440854585306,0.5763405381517841,120.43851830204342,-0.34220724206372277
18,paintings/Bohemian/Art_Nouveau_Modern_carl-larsson_the-verandah(1).jpg,Art Nouveau Modern ,carl larsson,the verandah(1),0.5634899997940476,151.78488162118677,-0.2013688140779159,0.5566910949064797,241.45626170917774,-0.032957832242364274,0.569169602951431,196.6346575902918,-0.11491446540869601,0.5812434170894107,60.84721959969055,-0.24725401057812701,0.5625453911521475,107.01989938011155,-0.19037884260544138
19,paintings/Bohemian/Art_Nouveau_Modern_carlos-saenz-de-tejada_don-juan-tenorio-seville-street-1946.jpg,Art Nouveau Modern ,carlos saenz de tejada,don juan tenorio seville street 1946,0.5011506778047655,87.8558224115968,-0.03063953421390695,0.5559097426550036,171.6849706989576,-0.051959454534964485,0.5307878134204107,128.85321437453396,-0.03823353446725514,0.4070344940324076,49.96130617028782,-0.023462574260222673,0.5705496565920871,209.07576858018894,-0.058044992029603136
20,paintings/Bohemian/Art_Nouveau_Modern_carlos-saenz-de-tejada_sketch-for-one-of-the-murals-of-the-army-1953.jpg,Art Nouveau Modern ,carlos saenz de tejada,sketch for one of the murals of the army 1953,0.5398301545188334,172.17639345739389,-0.24993400093922913,0.5333209687448163,100.1091850065253,-0.2997733975978923,0.5360943410010354,142.83566823014309,-0.2701279737643423,0.5358181920700935,38.41199837624071,-0.4444304077071492,0.5385839431256761,202.47872455534178,-0.17485136187411612
21,paintings/Bohemian/Art_Nouveau_Modern_carlos-saenz-de-tejada_the-life-of-st-ignatius-loyola-plate-1-ignatius-recovers-from-his-wounds-at-loyola.jpg,Art Nouveau Modern ,carlos saenz de tejada,the life of st ignatius loyola plate 1 ignatius recovers from his wounds at loyola,0.5638194779924824,112.98419569371531,-0.12476895348630805,0.5627308432261072,158.68203334439576,-0.1093314078969721,0.5672759005405085,135.09733171055296,-0.120749681513199,0.5514273701791178,86.40499754537316,-0.11191280244550847,0.5605132953456605,192.39429649531564,-0.12893307892389946
22,paintings/Bohemian/Art_Nouveau_Modern_edmund-dulac_asenath-from-the-picture-book-for-the-red-cross.jpg,Art Nouveau Modern ,edmund dulac,asenath from the picture book for the red cross,0.5504723314557513,182.04786527217655,-0.17152185242128723,0.5795261205735542,77.54560354801467,-0.34128280669229283,0.5499258719827136,199.98572501672191,-0.13954221196967728,0.5747358685194977,125.0652189166423,-0.3880806649785025,0.5219010307624058,30.43956892501167,-0.16068090871424198
23,paintings/Bohemian/Art_Nouveau_Modern_edmund-dulac_cinderella-from-the-picture-book-for-the-red-cross.jpg,Art Nouveau Modern ,edmund dulac,cinderella from the picture book for the red cross,0.630998213496746,36.104122081838426,-0.19806849193954207,0.5490050039048985,112.06096004583827,-0.060809795888951995,0.6133996299626295,71.07982819416698,-0.10177853484646984,0.5402211364008576,159.09923798507316,-0.06598934224137887,0.044881009358142154,103.34167143676083,-0.27369144626502256
24,paintings/Bohemian/Art_Nouveau_Modern_edmund-dulac_his-grandmother-had-told-him-from-the-garden-of-paradise.jpg,Art Nouveau Modern ,edmund dulac,his grandmother had told him from the garden of paradise,0.5845329021570703,95.13379569426122,-0.39589757901343603,0.5482401418649733,29.289824019760186,-0.30422432471913013,0.5729766382773022,68.81208015851367,-0.34554463454168555,0.5845933208880442,132.21494658672987,-0.37330491673162824,0.5810236524074317,49.80571735416977,-0.4363498750079632
25,paintings/Bohemian/Art_Nouveau_Modern_edmund-dulac_the-arabian-nights-daylight-faded-from-view.jpg,Art Nouveau Modern ,edmund dulac,the arabian nights daylight faded from view,0.595593704290009,148.8704072172281,-0.016502512239477216,0.9730486851477631,88.12526460990449,-0.27155363694887535,0.5035655378552076,177.61787000271627,-0.056483280856380415,0.9409547659374017,119.12886193664367,-0.060504757545187,0.6395236198360094,67.29344019118872,-0.32220982916323615
26,paintings/Bohemian/Art_Nouveau_Modern_edmund-dulac_the-pearl-of-love-from-the-kingdom-of-the-pearl.jpg,Art Nouveau Modern ,edmund dulac,the pearl of love from the kingdom of the pearl,0.5615546801019158,95.9728433275543,-0.2581292316700856,0.5661429512787034,197.43413565375207,-0.16110967298701404,0.10098449554674788,120.8315442835358,-0.14883637107313955,0.5174947030570692,60.43095609755801,-0.19514113774619168,0.5863808164873423,148.6234460515981,-0.2581100708773499
27,paintings/Bohemian/Art_Nouveau_Modern_egon-schiele_summer-landscape-krumau-1917.jpg,Art Nouveau Modern ,egon schiele,summer landscape krumau 1917,0.569548464932486,21.3386343037429,-0.0850836212101602,0.4646677305971914,200.63031345515424,-0.020062266588485467,0.5979920573841649,109.740830776059,-0.13080928341227616,0.5893126799650478,59.47861890130666,-0.07275883479102761,0.476979181643318,156.18685012051475,-0.024335383449717803
28,paintings/Bohemian/Art_Nouveau_Modern_felix-vallotton_cover-of-the-romanian-symbolist-and-avant-garde-magazine-chemarea-the-calling.jpg,Art Nouveau Modern ,felix vallotton,cover of the romanian symbolist and avant garde magazine chemarea the calling,0.0,213.50027883005703,0.0,0.0,56.89657717500894,0.0,0.0,165.28660062043485,0.0,0.0,10.757086306630498,0.0,0.0,110.24069438397999,0.0
29,paintings/Bohemian/Art_Nouveau_Modern_felix-vallotton_portrait-of-communard-auguste-vermorel-1897.jpg,Art Nouveau Modern ,felix vallotton,portrait of communard auguste vermorel 1897,0.0,5.326228347257711e-11,0.0,0.0,255.00000000005383,0.0,0.0,1.0000000000004832,0.0,0.0,254.00000000000023,0.0,0.0,255.0,0.0
30,paintings/Bohemian/Art_Nouveau_Modern_felix-vallotton_portrait-of-french-poet-francis-viel-griffin-1898.jpg,Art Nouveau Modern ,felix vallotton,portrait of french poet francis viel griffin 1898,0.0,255.00000000011613,0.0,0.0,1.0183498488913756e-10,0.0,0.0,254.00000000000023,0.0,0.0,1.0000000000004832,0.0,0.0,255.0,0.0
31,paintings/Bohemian/Art_Nouveau_Modern_felix-vallotton_portuguese-poet-jo-o-de-deus-1895.jpg,Art Nouveau Modern ,felix vallotton,portuguese poet jo o de deus 1895,0.0,0.9999999999981526,0.0,0.0,254.9999999999876,0.0,0.0,-1.233502189279534e-11,0.0,0.0,253.99999999999937,0.0,0.0,255.0,0.0
32,paintings/Bohemian/Art_Nouveau_Modern_ferdinand-hodler_character-study.jpg,Art Nouveau Modern ,ferdinand hodler,character study,0.5978223356606432,232.88454812452596,-0.021616683247770933,0.5700769144679191,165.29575535468186,-0.025753765200671838,0.5952382052810269,199.3445704744816,-0.026018618322847336,0.5991233149495252,221.69540138015606,-0.024015924132026224,0.5724222623483479,121.62907754004968,-0.017019691821069848
